	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
5290	Pocona-82_cloud-1	Pocona	82_cloud	pʰ u j u	coch1274	nan	1489	CLOUD	821	
5291	Pocona-83_wind-1	Pocona	83_wind	w ai r a	coch1274	nan	960	WIND	806	
5292	Pocona-84_bread-1	Pocona	84_bread	tʼ a n t a	coch1274	nan	1368	BREAD	658	
5293	Pocona-85_meatswflesh-1	Pocona	85_meatswflesh	ai tʃ a	coch1274	nan	2615	FLESH OR MEAT	522	
5294	Pocona-86_salt-1	Pocona	86_salt	k a tʃ i	coch1274	nan	1274	SALT	632	
5295	Pocona-87_fatgrease-1	Pocona	87_fatgrease	w i r a	coch1274	nan	323	FAT (ORGANIC SUBSTANCE)	135	
5296	Pocona-88_seed-1	Pocona	88_seed	m u h u	coch1274	nan	714	SEED	148	
5297	Pocona-89_tree-1	Pocona	89_tree	s a tʃʼ a	coch1274	nan	906	TREE	766	
5298	Pocona-8_eight-1	Pocona	8_eight	p u s a χ	coch1274	nan	1705	EIGHT	75	
5299	Pocona-90_root-1	Pocona	90_root	s a pʰ i	coch1274	nan	670	ROOT	616	
5300	Pocona-91_branch-1	Pocona	91_branch	r a m a	coch1274	nan	1531	BRANCH	630	
5301	Pocona-92_leaf-1	Pocona	92_leaf	l a qʰ i	coch1274	nan	628	LEAF	872	
5302	Pocona-93_grass-1	Pocona	93_grass	j e r b a	coch1274	nan	606	GRASS	271	
5303	Pocona-94_flower-1	Pocona	94_flower	tʼ i k a	coch1274	nan	239	FLOWER	180	
5304	Pocona-95_rope-1	Pocona	95_rope	w a s k a	coch1274	nan	1218	ROPE	624	
5305	Pocona-96_road-1	Pocona	96_road	j a n	coch1274	nan	667	ROAD	610	
5306	Pocona-97_black-1	Pocona	97_black	j a n a	coch1274	nan	163	BLACK	467	
5307	Pocona-98_white-1	Pocona	98_white	j u r a χ	coch1274	nan	1335	WHITE	798	
5308	Pocona-99_red-1	Pocona	99_red	p u k a	coch1274	nan	156	RED	597	
5309	Pocona-9_nine-1	Pocona	9_nine	h i s ʁʼ u n	coch1274	nan	1483	NINE	567	
5310	Pocona-9_nine-2	Pocona	9_nine	i s ʁ u n	coch1274	nan	1483	NINE	567	
5463	Puno-100_green-1	Puno	100_green	qʼ u m i r	puno1238	qxp	1425	GREEN	279	
5464	Puno-101_yellow-1	Puno	101_yellow	qʼ i ʎ u	puno1238	qxp	1424	YELLOW	851	
5465	Puno-102_big-1	Puno	102_big	h a t u n	puno1238	qxp	1202	BIG	189	
5466	Puno-103_highup-1	Puno	103_highup	w i tʃ ai	puno1238	qxp	1591	UP	362	
5467	Puno-104_small-1	Puno	104_small	h u tʃʼ ui	puno1238	qxp	1246	SMALL	506	
5468	Puno-105_youngfemale-1	Puno	105_youngfemale	s i p a s	puno1238	qxp	563	YOUNG (OF WOMAN)	837	
5469	Puno-106_youngmale-1	Puno	106_youngmale	w ai n a	puno1238	qxp	564	YOUNG (OF MAN)	843	
5470	Puno-107_oldman-1	Puno	107_oldman	m a tʃ u	puno1238	qxp	565	OLD (OF MAN)	577	
5471	Puno-108_oldwoman-1	Puno	108_oldwoman	p a j a	puno1238	qxp	566	OLD (OF WOMAN)	587	
5472	Puno-109_besick-1	Puno	109_besick	u n q u	puno1238	qxp	1847	SICK	874	
5473	Puno-10_ten-1	Puno	10_ten	tʃ u n k a	puno1238	qxp	1515	TEN	733	
5474	Puno-110_tire-1	Puno	110_tire	s ai kʼ u	puno1238	qxp	1996	GET TIRED	754	
5475	Puno-111_many-1	Puno	111_many	a ʃ kʰ a	puno1238	qxp	1198	MANY	515	
5476	Puno-112_full-1	Puno	112_full	h u n tʼ a	puno1238	qxp	1429	FULL	233	
5477	Puno-113_empty-1	Puno	113_empty	tʃʼ u s a χ	puno1238	qxp	1624	EMPTY	94	
5478	Puno-114_heavy-1	Puno	114_heavy	ʎ a s a	puno1238	qxp	1210	HEAVY	339	
5479	Puno-115_lightnotheavy-1	Puno	115_lightnotheavy	s u x a	puno1238	qxp	1052	LIGHT (WEIGHT)	60	
5480	Puno-116_faraway-1	Puno	116_faraway	k a r u	puno1238	qxp	1406	FAR	124	
5481	Puno-117_warmhotsw-1	Puno	117_warmhotsw	qʼ u ɲ i	puno1238	qxp	2272	HOT OR WARM	783	
5482	Puno-118_cold-1	Puno	118_cold	tʃ i r i	puno1238	qxp	1287	COLD	852	
5483	Puno-119_dry-1	Puno	119_dry	tʃʼ a k i	puno1238	qxp	1398	DRY	40	
5484	Puno-11_year-1	Puno	11_year	w a t a	puno1238	qxp	1226	YEAR	830	
5485	Puno-120_sweet-1	Puno	120_sweet	m i s kʼ i	puno1238	qxp	717	SWEET	721	
5486	Puno-121_happybe-1	Puno	121_happybe	k u s i	puno1238	qxp	1495	HAPPY	303	
5487	Puno-122_new-1	Puno	122_new	m u s u χ	puno1238	qxp	1231	NEW	557	
5488	Puno-123_goto-1	Puno	123_goto	r i	puno1238	qxp	695	GO	251	
5489	Puno-124_cometo-1	Puno	124_cometo	h a m u	puno1238	qxp	1446	COME	860	
5490	Puno-125_walkto-1	Puno	125_walkto	p u r i	puno1238	qxp	1443	WALK	777	
5491	Puno-126_standto-1	Puno	126_standto	s a j a	puno1238	qxp	1442	STAND	701	
5492	Puno-127_sitto-1	Puno	127_sitto	t i j a	puno1238	qxp	1416	SIT	668	
5493	Puno-128_swimto-1	Puno	128_swimto	t u j u	puno1238	qxp	1439	SWIM	726	
5494	Puno-129_flyto-1	Puno	129_flyto	h a l a + n t a	puno1238	qxp	1441	FLY (MOVE THROUGH AIR)	185	
5495	Puno-12_righthandside-1	Puno	12_righthandside	d e r e tʃ a	puno1238	qxp	1019	RIGHT	602	
5496	Puno-130_hideto-1	Puno	130_hideto	p a k a	puno1238	qxp	602	HIDE (CONCEAL)	348	
5497	Puno-131_eatto-1	Puno	131_eatto	m i kʰ u	puno1238	qxp	1336	EAT	57	
5498	Puno-132_drinkto-1	Puno	132_drinkto	u x a	puno1238	qxp	1401	DRINK	30	
5499	Puno-133_biteto-1	Puno	133_biteto	k a n i	puno1238	qxp	1403	BITE	373	
5500	Puno-134_suckto-1	Puno	134_suckto	tʃʼ u n q a	puno1238	qxp	1421	SUCK	212	
5501	Puno-135_lickto-1	Puno	135_lickto	ʎ a χ w a	puno1238	qxp	319	LICK	449	
5502	Puno-136_spitto-1	Puno	136_spitto	tʰ u q a	puno1238	qxp	1440	SPIT	700	
5503	Puno-137_sleepto-1	Puno	137_sleepto	p u ɲ u	puno1238	qxp	1585	SLEEP	680	
5504	Puno-138_liveto-1	Puno	138_liveto	k au s a	puno1238	qxp	1422	BE ALIVE	482	
5505	Puno-139_dieto-1	Puno	139_dieto	w a ɲ u	puno1238	qxp	1494	DIE	12	
5506	Puno-13_lefthandside-1	Puno	13_lefthandside	ʎ u qʼ i	puno1238	qxp	244	LEFT	434	
5507	Puno-140_seeto-1	Puno	140_seeto	r i k u	puno1238	qxp	1409	SEE	640	
5508	Puno-141_hearto-1	Puno	141_hearto	u j a + ɾ i	puno1238	qxp	1408	HEAR	319	
5509	Puno-142_knowto-1	Puno	142_knowto	j a tʃ a	puno1238	qxp	1410	KNOW (SOMETHING)	409	
5510	Puno-143_thinkoveraboutto-1	Puno	143_thinkoveraboutto	j u j a	puno1238	qxp	1415	THINK (REFLECT)	737	
5511	Puno-144_speakto-1	Puno	144_speakto	r i m a	puno1238	qxp	1623	SPEAK	691	
5512	Puno-145_laughto-1	Puno	145_laughto	a s i	puno1238	qxp	1355	LAUGH	416	
5513	Puno-146_cryto-1	Puno	146_cryto	w a q a	puno1238	qxp	1839	CRY	869	
5514	Puno-147_giveto-1	Puno	147_giveto	q u	puno1238	qxp	1447	GIVE	243	
5515	Puno-148_sewto-1	Puno	148_sewto	s i ɾ a	puno1238	qxp	1457	SEW	652	
5516	Puno-149_hitto-1	Puno	149_hitto	t a k a	puno1238	qxp	353	STRIKE	371	
5517	Puno-14_weinclusive-1	Puno	14_weinclusive	n u q a n tʃ i s	puno1238	qxp	1131	WE (INCLUSIVE)	791	
5518	Puno-150_pushto-1	Puno	150_pushto	t a n q a	puno1238	qxp	1452	PUSH	593	
5519	Puno-15_thouyousg-1	Puno	15_thouyousg	q a n	puno1238	qxp	1215	THOU	748	
5520	Puno-16_not-1	Puno	16_not	m a n a	puno1238	qxp	1240	NOT	574	
5521	Puno-17_what-1	Puno	17_what	i m a	puno1238	qxp	1236	WHAT	794	
5522	Puno-18_who-1	Puno	18_who	p i	puno1238	qxp	1235	WHO	801	
5523	Puno-19_this-1	Puno	19_this	k ai	puno1238	qxp	1214	THIS	746	
5524	Puno-1_one-1	Puno	1_one	u x	puno1238	qxp	1493	ONE	590	
5525	Puno-20_with-1	Puno	20_with	w a n	puno1238	qxp	1340	WITH	816	
5526	Puno-21_head-1	Puno	21_head	u m a	puno1238	qxp	1256	HEAD	309	
5527	Puno-22_face-1	Puno	22_face	u j a	puno1238	qxp	1560	FACE	114	
5528	Puno-23_forehead-1	Puno	23_forehead	m a tʼ i	puno1238	qxp	123	FOREHEAD	202	
5529	Puno-24_hair-1	Puno	24_hair	tʃ u x tʃ a	puno1238	qxp	2648	HAIR (HEAD)	286	
5530	Puno-25_eye-1	Puno	25_eye	ɲ a w i	puno1238	qxp	1248	EYE	104	
5531	Puno-26_nose-1	Puno	26_nose	s i n q a	puno1238	qxp	1221	NOSE	571	
5532	Puno-27_ear-1	Puno	27_ear	n i n r i	puno1238	qxp	1247	EAR	456	
5533	Puno-27_ear-2	Puno	27_ear	r i n r i	puno1238	qxp	1247	EAR	48	
5534	Puno-28_mouth-1	Puno	28_mouth	s i m i	puno1238	qxp	674	MOUTH	543	
5535	Puno-29_lip-1	Puno	29_lip	l a b i o	puno1238	qxp	478	LIP	476	
5536	Puno-2_two-1	Puno	2_two	i s k ai	puno1238	qxp	1498	TWO	774	
5537	Puno-30_tongue-1	Puno	30_tongue	q a ʎ u	puno1238	qxp	1205	TONGUE	759	
5538	Puno-31_tooth-1	Puno	31_tooth	k i r u	puno1238	qxp	1380	TOOTH	761	
5539	Puno-32_hand-1	Puno	32_hand	m a k i	puno1238	qxp	1277	HAND	295	
5540	Puno-33_elbow-1	Puno	33_elbow	m u q u	puno1238	qxp	981	ELBOW	400	
5541	Puno-34_neck-1	Puno	34_neck	k u n k a	puno1238	qxp	1333	NECK	554	
5542	Puno-35_back-1	Puno	35_back	w a s a	puno1238	qxp	1291	BACK	615	
5543	Puno-36_foot-1	Puno	36_foot	tʃ a k i	puno1238	qxp	1301	FOOT	764	
5544	Puno-37_leg-1	Puno	37_leg	tʃ a k i	puno1238	qxp	1297	LEG	764	
5545	Puno-38_knee-1	Puno	38_knee	q u n q u r i	puno1238	qxp	1371	KNEE	399	
5546	Puno-39_blood-1	Puno	39_blood	j a w a r	puno1238	qxp	946	BLOOD	537	
5547	Puno-3_three-1	Puno	3_three	k i m s a	puno1238	qxp	492	THREE	750	
5548	Puno-40_bone-1	Puno	40_bone	t u ʎ u	puno1238	qxp	1394	BONE	581	
5549	Puno-41_skin-1	Puno	41_skin	q a r a	puno1238	qxp	763	SKIN	677	
5550	Puno-42_fingernail-1	Puno	42_fingernail	s i ʎ u	puno1238	qxp	1258	FINGERNAIL	147	
5551	Puno-43_bellystomach-1	Puno	43_bellystomach	w i k s a	puno1238	qxp	1251	BELLY	83	
5552	Puno-44_navel-1	Puno	44_navel	k u r u r u	puno1238	qxp	1838	NAVEL	553	
5553	Puno-45_breast-1	Puno	45_breast	ɲ u ɲ u	puno1238	qxp	1402	BREAST	697	
5554	Puno-46_heart-1	Puno	46_heart	s u n q u	puno1238	qxp	1223	HEART	328	
5555	Puno-47_dog-1	Puno	47_dog	a l q u	puno1238	qxp	2009	DOG	19	
5556	Puno-48_fox-1	Puno	48_fox	a t u χ	puno1238	qxp	1312	FOX	224	
5557	Puno-49_mouse-1	Puno	49_mouse	h u kʼ u + tʃ a	puno1238	qxp	1491	MOUSE	535	
5558	Puno-4_four-1	Puno	4_four	t a w a	puno1238	qxp	1500	FOUR	214	
5559	Puno-50_bird-1	Puno	50_bird	pʼ i s q u	puno1238	qxp	937	BIRD	276	
5560	Puno-51_worm-1	Puno	51_worm	k u r u	puno1238	qxp	1219	WORM	828	
5561	Puno-52_louse-1	Puno	52_louse	u s a	puno1238	qxp	1392	LOUSE	490	
5562	Puno-53_egg-1	Puno	53_egg	r u n t u	puno1238	qxp	744	EGG	68	
5563	Puno-54_horn-1	Puno	54_horn	w a χ r a	puno1238	qxp	1393	HORN (ANATOMY)	380	
5564	Puno-55_tail-1	Puno	55_tail	tʃ u p a	puno1238	qxp	1220	TAIL	729	
5565	Puno-56_wing-1	Puno	56_wing	r i x r a	puno1238	qxp	1257	WING	810	
5566	Puno-57_manswperson-1	Puno	57_manswperson	r u n a	puno1238	qxp	683	PERSON	507	
5567	Puno-58_manswadultmale-1	Puno	58_manswadultmale	qʰ a r i	puno1238	qxp	1554	MAN	498	
5568	Puno-59_woman-1	Puno	59_woman	w a r m i	puno1238	qxp	962	WOMAN	822	
5569	Puno-5_five-1	Puno	5_five	p i s q a	puno1238	qxp	493	FIVE	162	
5570	Puno-60_name-1	Puno	60_name	s u t i	puno1238	qxp	1405	NAME	548	
5571	Puno-61_brothermans-1	Puno	61_brothermans	t u r a	puno1238	qxp	559	BROTHER (OF MAN)	781	
5572	Puno-62_brotherwomans-1	Puno	62_brotherwomans	t u r a	puno1238	qxp	560	BROTHER (OF WOMAN)	781	
5573	Puno-63_sistermans-1	Puno	63_sistermans	p a n a	puno1238	qxp	561	SISTER (OF MAN)	660	
5574	Puno-64_sisterwomans-1	Puno	64_sisterwomans	ɲ a ɲ a	puno1238	qxp	562	SISTER (OF WOMAN)	665	
5575	Puno-65_husband-1	Puno	65_husband	q u s a	puno1238	qxp	1200	HUSBAND	389	
5576	Puno-66_day-1	Puno	66_day	pʼ u n tʃ ai	puno1238	qxp	1225	DAY (NOT NIGHT)	875	
5577	Puno-67_night-1	Puno	67_night	t u t a	puno1238	qxp	1233	NIGHT	559	
5578	Puno-68_sun-1	Puno	68_sun	i n t i	puno1238	qxp	1343	SUN	717	
5579	Puno-69_moon-1	Puno	69_moon	k i ʎ a	puno1238	qxp	1313	MOON	527	
5580	Puno-6_six-1	Puno	6_six	s u χ t a	puno1238	qxp	1703	SIX	673	
5581	Puno-70_star-1	Puno	70_star	tʃʼ a s k a	puno1238	qxp	1430	STAR	707	
5582	Puno-71_shadow-1	Puno	71_shadow	ʎ a n tʰ u	puno1238	qxp	1388	SHADE	655	
5583	Puno-72_water-1	Puno	72_water	u n u	puno1238	qxp	948	WATER	789	
5584	Puno-73_river-1	Puno	73_river	m a j u	puno1238	qxp	666	RIVER	607	
5585	Puno-74_mountain-1	Puno	74_mountain	u r q u	puno1238	qxp	639	MOUNTAIN	532	
5586	Puno-75_fire-1	Puno	75_fire	n i n a	puno1238	qxp	221	FIRE	153	
5587	Puno-76_smoke-1	Puno	76_smoke	qʼ u ʃ ɲ i	puno1238	qxp	778	SMOKE (EXHAUST)	685	
5588	Puno-77_ash-1	Puno	77_ash	u s pʰ a	puno1238	qxp	646	ASH	2	
5589	Puno-78_stone-1	Puno	78_stone	r u m i	puno1238	qxp	857	STONE	709	
5590	Puno-79_sand-1	Puno	79_sand	a q u	puno1238	qxp	671	SAND	636	
5591	Puno-7_seven-1	Puno	7_seven	q a n tʃ i s	puno1238	qxp	1704	SEVEN	647	
5592	Puno-80_gold-1	Puno	80_gold	q u r i	puno1238	qxp	1369	GOLD	260	
5593	Puno-81_rain-1	Puno	81_rain	p a r a	puno1238	qxp	2108	RAINING OR RAIN	369	
5594	Puno-82_cloud-1	Puno	82_cloud	pʰ u j u	puno1238	qxp	1489	CLOUD	821	
5595	Puno-83_wind-1	Puno	83_wind	w ai r a	puno1238	qxp	960	WIND	806	
5596	Puno-84_bread-1	Puno	84_bread	tʼ a n t a	puno1238	qxp	1368	BREAD	658	
5597	Puno-85_meatswflesh-1	Puno	85_meatswflesh	ai tʃ a	puno1238	qxp	2615	FLESH OR MEAT	522	
5598	Puno-86_salt-1	Puno	86_salt	k a tʃ i	puno1238	qxp	1274	SALT	632	
5599	Puno-87_fatgrease-1	Puno	87_fatgrease	w i r a	puno1238	qxp	323	FAT (ORGANIC SUBSTANCE)	135	
5600	Puno-88_seed-1	Puno	88_seed	m u x u	puno1238	qxp	714	SEED	148	
5601	Puno-89_tree-1	Puno	89_tree	q u q a	puno1238	qxp	906	TREE	219	
5602	Puno-8_eight-1	Puno	8_eight	p u s a χ	puno1238	qxp	1705	EIGHT	75	
5603	Puno-90_root-1	Puno	90_root	s a pʰ i	puno1238	qxp	670	ROOT	616	
5604	Puno-91_branch-1	Puno	91_branch	r a m a	puno1238	qxp	1531	BRANCH	630	
5605	Puno-92_leaf-1	Puno	92_leaf	l a pʰ i	puno1238	qxp	628	LEAF	872	
5606	Puno-93_grass-1	Puno	93_grass	q u r a	puno1238	qxp	606	GRASS	268	
5607	Puno-94_flower-1	Puno	94_flower	tʼ i k a	puno1238	qxp	239	FLOWER	180	
5608	Puno-95_rope-1	Puno	95_rope	w i s kʰ a	puno1238	qxp	1218	ROPE	624	
5609	Puno-96_road-1	Puno	96_road	ɲ a n	puno1238	qxp	667	ROAD	610	
5610	Puno-97_black-1	Puno	97_black	j a n a	puno1238	qxp	163	BLACK	467	
5611	Puno-98_white-1	Puno	98_white	j u r a χ	puno1238	qxp	1335	WHITE	798	
5612	Puno-99_red-1	Puno	99_red	p u k a	puno1238	qxp	156	RED	597	
5613	Puno-9_nine-1	Puno	9_nine	i s q u n	puno1238	qxp	1483	NINE	567	
5614	Putumayo-101_yellow-1	Putumayo	101_yellow	x i ʎ u	inga1252	inb	1424	YELLOW	851	
5615	Putumayo-102_big-1	Putumayo	102_big	a t u n	inga1252	inb	1202	BIG	189	
5616	Putumayo-103_highup-1	Putumayo	103_highup	a w a + p i	inga1252	inb	1591	UP	119	
5617	Putumayo-103_highup-2	Putumayo	103_highup	w i tʃ ai	inga1252	inb	1591	UP	362	
5618	Putumayo-104_small-1	Putumayo	104_small	u tʃ u + ʎ a	inga1252	inb	1246	SMALL	506	
5619	Putumayo-105_youngfemale-1	Putumayo	105_youngfemale	s i p a s	inga1252	inb	563	YOUNG (OF WOMAN)	837	
5620	Putumayo-106_youngmale-1	Putumayo	106_youngmale	m u s u	inga1252	inb	564	YOUNG (OF MAN)	870	
5621	Putumayo-107_oldman-1	Putumayo	107_oldman	r u k u	inga1252	inb	565	OLD (OF MAN)	578	
5622	Putumayo-109_besick-1	Putumayo	109_besick	u n g u	inga1252	inb	1847	SICK	874	
5623	Putumayo-10_ten-1	Putumayo	10_ten	tʃ u n g a	inga1252	inb	1515	TEN	733	
5624	Putumayo-110_tire-1	Putumayo	110_tire	s a m b a + j a	inga1252	inb	1996	GET TIRED	7	
5625	Putumayo-110_tire-2	Putumayo	110_tire	s ai k u + r i	inga1252	inb	1996	GET TIRED	754	
5626	Putumayo-111_many-1	Putumayo	111_many	a tʃ k a	inga1252	inb	1198	MANY	515	
5627	Putumayo-112_full-1	Putumayo	112_full	x u n d a	inga1252	inb	1429	FULL	233	
5628	Putumayo-113_empty-1	Putumayo	113_empty	tʃ u s a	inga1252	inb	1624	EMPTY	94	
5629	Putumayo-114_heavy-1	Putumayo	114_heavy	ʎ a s a	inga1252	inb	1210	HEAVY	339	
5630	Putumayo-115_lightnotheavy-1	Putumayo	115_lightnotheavy	m a n a + ʎ a s a	inga1252	inb	1052	LIGHT (WEIGHT)	575	
5631	Putumayo-116_faraway-1	Putumayo	116_faraway	k a r u	inga1252	inb	1406	FAR	124	
5632	Putumayo-117_warmhotsw-1	Putumayo	117_warmhotsw	k u n u	inga1252	inb	2272	HOT OR WARM	783	
5633	Putumayo-117_warmhotsw-2	Putumayo	117_warmhotsw	r u p a	inga1252	inb	2272	HOT OR WARM	782	
5634	Putumayo-118_cold-1	Putumayo	118_cold	tʃ i r i	inga1252	inb	1287	COLD	852	
5635	Putumayo-119_dry-1	Putumayo	119_dry	tʃ a x i + s k a	inga1252	inb	1398	DRY	40	
5636	Putumayo-11_year-1	Putumayo	11_year	w a t a	inga1252	inb	1226	YEAR	830	
5637	Putumayo-120_sweet-1	Putumayo	120_sweet	m i s x i	inga1252	inb	717	SWEET	721	
5638	Putumayo-120_sweet-2	Putumayo	120_sweet	d u s i	inga1252	inb	717	SWEET	93	
5639	Putumayo-122_new-1	Putumayo	122_new	m u s u	inga1252	inb	1231	NEW	557	
5640	Putumayo-123_goto-1	Putumayo	123_goto	r i	inga1252	inb	695	GO	251	
5641	Putumayo-124_cometo-1	Putumayo	124_cometo	s a m u	inga1252	inb	1446	COME	860	
5642	Putumayo-125_walkto-1	Putumayo	125_walkto	p u r i	inga1252	inb	1443	WALK	777	
5643	Putumayo-126_standto-1	Putumayo	126_standto	s a j a + k u	inga1252	inb	1442	STAND	701	
5644	Putumayo-127_sitto-1	Putumayo	127_sitto	t i j a + k u	inga1252	inb	1416	SIT	668	
5645	Putumayo-128_swimto-1	Putumayo	128_swimto	w ai t a	inga1252	inb	1439	SWIM	724	
5646	Putumayo-12_righthandside-1	Putumayo	12_righthandside	a ʎ i + m a	inga1252	inb	1019	RIGHT	601	
5647	Putumayo-130_hideto-1	Putumayo	130_hideto	p a k a + k u + tʃ i	inga1252	inb	602	HIDE (CONCEAL)	348	
5648	Putumayo-131_eatto-1	Putumayo	131_eatto	m i k u	inga1252	inb	1336	EAT	57	
5649	Putumayo-132_drinkto-1	Putumayo	132_drinkto	u p j a	inga1252	inb	1401	DRINK	30	
5650	Putumayo-133_biteto-1	Putumayo	133_biteto	k a n i	inga1252	inb	1403	BITE	373	
5651	Putumayo-134_suckto-1	Putumayo	134_suckto	tʃ u tʃ u + r i	inga1252	inb	1421	SUCK	696	
5652	Putumayo-135_lickto-1	Putumayo	135_lickto	ʎ a k w a	inga1252	inb	319	LICK	449	
5653	Putumayo-136_spitto-1	Putumayo	136_spitto	t u k a	inga1252	inb	1440	SPIT	700	
5654	Putumayo-137_sleepto-1	Putumayo	137_sleepto	p u ɲ u	inga1252	inb	1585	SLEEP	680	
5655	Putumayo-138_liveto-1	Putumayo	138_liveto	k au x s a	inga1252	inb	1422	BE ALIVE	482	
5656	Putumayo-139_dieto-1	Putumayo	139_dieto	w a ɲ u	inga1252	inb	1494	DIE	12	
5657	Putumayo-13_lefthandside-1	Putumayo	13_lefthandside	ʎ u x i	inga1252	inb	244	LEFT	434	
5658	Putumayo-140_seeto-1	Putumayo	140_seeto	k a w a	inga1252	inb	1409	SEE	641	
5659	Putumayo-141_hearto-1	Putumayo	141_hearto	u j a	inga1252	inb	1408	HEAR	319	
5660	Putumayo-142_knowto-1	Putumayo	142_knowto	j a tʃ a	inga1252	inb	1410	KNOW (SOMETHING)	409	
5661	Putumayo-143_thinkoveraboutto-1	Putumayo	143_thinkoveraboutto	j u j a	inga1252	inb	1415	THINK (REFLECT)	737	
5662	Putumayo-144_speakto-1	Putumayo	144_speakto	r i m a	inga1252	inb	1623	SPEAK	691	
5663	Putumayo-145_laughto-1	Putumayo	145_laughto	a s i	inga1252	inb	1355	LAUGH	416	
5664	Putumayo-146_cryto-1	Putumayo	146_cryto	w a k a	inga1252	inb	1839	CRY	869	
5665	Putumayo-147_giveto-1	Putumayo	147_giveto	k ua	inga1252	inb	1447	GIVE	243	
5666	Putumayo-148_sewto-1	Putumayo	148_sewto	s i ɾ a	inga1252	inb	1457	SEW	652	
5667	Putumayo-149_hitto-1	Putumayo	149_hitto	m a k a	inga1252	inb	353	STRIKE	256	
5668	Putumayo-149_hitto-2	Putumayo	149_hitto	t a k a + tʃ i	inga1252	inb	353	STRIKE	371	
5669	Putumayo-14_weinclusive-1	Putumayo	14_weinclusive	n u k a n tʃ i	inga1252	inb	1131	WE (INCLUSIVE)	791	
5670	Putumayo-150_pushto-1	Putumayo	150_pushto	t a n g a	inga1252	inb	1452	PUSH	593	
5671	Putumayo-15_thouyousg-1	Putumayo	15_thouyousg	k a m	inga1252	inb	1215	THOU	748	
5672	Putumayo-16_not-1	Putumayo	16_not	m a n a	inga1252	inb	1240	NOT	574	
5673	Putumayo-17_what-1	Putumayo	17_what	i m a	inga1252	inb	1236	WHAT	794	
5674	Putumayo-18_who-1	Putumayo	18_who	p i	inga1252	inb	1235	WHO	801	
5675	Putumayo-19_this-1	Putumayo	19_this	k ai	inga1252	inb	1214	THIS	746	
5676	Putumayo-1_one-1	Putumayo	1_one	s u g	inga1252	inb	1493	ONE	590	
5677	Putumayo-21_head-1	Putumayo	21_head	u m a	inga1252	inb	1256	HEAD	309	
5678	Putumayo-22_face-1	Putumayo	22_face	ɲ a w i	inga1252	inb	1560	FACE	104	
5679	Putumayo-24_hair-1	Putumayo	24_hair	a x tʃ a	inga1252	inb	2648	HAIR (HEAD)	287	
5680	Putumayo-25_eye-1	Putumayo	25_eye	ɲ a w i	inga1252	inb	1248	EYE	104	
5681	Putumayo-26_nose-1	Putumayo	26_nose	s i n g a	inga1252	inb	1221	NOSE	571	
5682	Putumayo-27_ear-1	Putumayo	27_ear	r i n r i	inga1252	inb	1247	EAR	48	
5683	Putumayo-28_mouth-1	Putumayo	28_mouth	s i m i	inga1252	inb	674	MOUTH	543	
5684	Putumayo-29_lip-1	Putumayo	29_lip	s i m i + k a r a	inga1252	inb	478	LIP	545	
5685	Putumayo-2_two-1	Putumayo	2_two	i s k ai	inga1252	inb	1498	TWO	774	
5686	Putumayo-30_tongue-1	Putumayo	30_tongue	k a ʎ u	inga1252	inb	1205	TONGUE	759	
5687	Putumayo-31_tooth-1	Putumayo	31_tooth	x i r u	inga1252	inb	1380	TOOTH	761	
5688	Putumayo-32_hand-1	Putumayo	32_hand	m a x i	inga1252	inb	1277	HAND	295	
5689	Putumayo-33_elbow-1	Putumayo	33_elbow	ɲ u d u	inga1252	inb	981	ELBOW	790	
5690	Putumayo-34_neck-1	Putumayo	34_neck	k u n g a	inga1252	inb	1333	NECK	554	
5691	Putumayo-35_back-1	Putumayo	35_back	w a s a	inga1252	inb	1291	BACK	615	
5692	Putumayo-36_foot-1	Putumayo	36_foot	tʃ a x i	inga1252	inb	1301	FOOT	764	
5693	Putumayo-37_leg-1	Putumayo	37_leg	tʃ a n g a	inga1252	inb	1297	LEG	441	
5694	Putumayo-38_knee-1	Putumayo	38_knee	k u n g u r	inga1252	inb	1371	KNEE	399	
5695	Putumayo-39_blood-1	Putumayo	39_blood	j a w a r	inga1252	inb	946	BLOOD	537	
5696	Putumayo-3_three-1	Putumayo	3_three	k i m s a	inga1252	inb	492	THREE	750	
5697	Putumayo-40_bone-1	Putumayo	40_bone	t u ʎ u	inga1252	inb	1394	BONE	581	
5698	Putumayo-41_skin-1	Putumayo	41_skin	k a r a	inga1252	inb	763	SKIN	677	
5699	Putumayo-42_fingernail-1	Putumayo	42_fingernail	s i ʎ u	inga1252	inb	1258	FINGERNAIL	147	
5700	Putumayo-43_bellystomach-1	Putumayo	43_bellystomach	w i x s a	inga1252	inb	1251	BELLY	83	
5701	Putumayo-44_navel-1	Putumayo	44_navel	p u p u	inga1252	inb	1838	NAVEL	550	
5702	Putumayo-45_breast-1	Putumayo	45_breast	tʃ u tʃ u	inga1252	inb	1402	BREAST	696	
5703	Putumayo-46_heart-1	Putumayo	46_heart	s u n g u	inga1252	inb	1223	HEART	328	
5704	Putumayo-47_dog-1	Putumayo	47_dog	a l k u	inga1252	inb	2009	DOG	19	
5705	Putumayo-49_mouse-1	Putumayo	49_mouse	u k u + tʃ a	inga1252	inb	1491	MOUSE	535	
